path,source,label,is_labeled,x,y
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/010_RR220411A_197C_1423.bmp,trajectory,,False,-26.14264,22.357588
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/011_RR220411A_219C_1424.bmp,trajectory,,False,-25.753653,22.14018
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/012_RR220411A_211C_1424.bmp,trajectory,,False,-25.46591,22.399952
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/013_RR220411A_223C_1424.bmp,trajectory,,False,-26.043737,22.216215
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/014_RR220411A_228C_1425.bmp,trajectory,,False,-25.347382,21.971132
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/015_RR220411A_232C_1426.bmp,trajectory,,False,-25.26444,21.713654
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/016_RR220411A_235C_1426.bmp,trajectory,,False,-25.563675,21.629768
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/017_RR220411A_238C_1427.bmp,trajectory,,False,-25.258518,21.469065
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/018_RR220411A_241C_1428.bmp,trajectory,,False,-25.136927,21.190954
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/019_RR220411A_247C_1429.bmp,trajectory,,False,-25.198223,21.174091
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/020_RR220411A_256C_1429.bmp,trajectory,,False,-24.896011,20.93464
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/021_RR220411A_260C_1430.bmp,trajectory,,False,-24.87382,20.79239
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/022_RR220411A_265C_1431.bmp,trajectory,,False,-24.882338,20.57699
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/023_RR220411A_267C_1432.bmp,trajectory,,False,-24.748898,20.412436
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/024_RR220411A_267C_1433.bmp,trajectory,,False,-24.477226,20.170298
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/025_RR220411A_271C_1434.bmp,trajectory,,False,-24.535458,19.996052
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/026_RR220411A_282C_1434.bmp,trajectory,,False,-24.639648,19.951883
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/027_RR220411A_287C_1435.bmp,trajectory,,False,-24.253199,19.744888
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/028_RR220411A_291C_1436.bmp,trajectory,,False,-24.17008,19.427216
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/029_RR220411A_292C_1437.bmp,trajectory,,False,-24.130323,19.323536
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/030_RR220411A_291C_1437.bmp,trajectory,,False,-24.669077,19.56943
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/031_RR220411A_296C_1438.bmp,trajectory,,False,-23.949974,19.024052
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/032_RR220411A_309C_1439.bmp,trajectory,,False,-24.110521,18.75318
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/033_RR220411A_310C_1440.bmp,trajectory,,False,-23.795324,18.71672
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/034_RR220411A_311C_1441.bmp,trajectory,,False,-23.605053,18.588589
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/035_RR220411A_314C_1442.bmp,trajectory,,False,-23.826687,18.264355
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/036_RR220411A_313C_1443.bmp,trajectory,,False,-23.786476,18.01862
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/037_RR220411A_312C_1444.bmp,trajectory,,False,-23.477507,18.282137
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/038_RR220411A_314C_1445.bmp,trajectory,,False,-23.449688,17.968536
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/039_RR220411A_325C_1446.bmp,trajectory,,False,-23.548023,17.533882
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/040_RR220411A_329C_1446.bmp,trajectory,,False,-23.1526,17.827469
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/041_RR220411A_330C_1447.bmp,trajectory,,False,-23.103365,17.475927
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/042_RR220411A_331C_1448.bmp,trajectory,,False,-23.40862,17.231205
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/043_RR220411A_345C_1450.bmp,trajectory,,False,-23.168446,16.972748
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/044_RR220411A_348C_1450.bmp,trajectory,,False,-22.936096,16.769163
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/045_RR220411A_348C_1451.bmp,trajectory,,False,-22.924517,16.825922
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/046_RR220411A_349C_1453.bmp,trajectory,,False,-22.90366,16.523798
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/047_RR220411A_350C_1454.bmp,trajectory,,False,-22.68418,16.202116
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/048_RR220411A_359C_1455.bmp,trajectory,,False,-22.586658,15.991179
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/049_RR220411A_368C_1457.bmp,trajectory,,False,-22.320253,15.420259
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/050_RR220411A_370C_1458.bmp,trajectory,,False,-22.224012,15.2257595
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/051_RR220411A_370C_1500.bmp,trajectory,,False,-22.079466,14.917993
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/052_RR220411A_380C_1502.bmp,trajectory,,False,-21.90904,14.537424
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/053_RR220411A_374C_1502.bmp,trajectory,,False,-21.968369,14.659493
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/054_RR220411A_385C_1503.bmp,trajectory,,False,-21.810022,14.335794
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/055_RR220411A_386C_1504.bmp,trajectory,,False,-21.803425,14.346731
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/056_RR220411A_389C_1505.bmp,trajectory,,False,-21.639847,13.936626
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/057_RR220411A_389C_1506-01.bmp,trajectory,,False,-21.587917,13.816783
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/058_RR220411A_389C_1506-02.bmp,trajectory,,False,-21.543943,13.741056
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/059_RR220411A_394C_1507.bmp,trajectory,,False,-21.517834,13.682862
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/060_RR220411A_400C_1508.bmp,trajectory,,False,-21.376959,13.353213
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/061_RR220411A_399C_1508.bmp,trajectory,,False,-21.382513,13.332162
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/062_RR220411A_402C_1509.bmp,trajectory,,False,-21.29597,13.118442
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/063_RR220411A_402C_1510.bmp,trajectory,,False,-21.190691,12.873271
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/064_RR220411A_413C_1511.bmp,trajectory,,False,-21.069859,12.540282
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/065_RR220411A_414C_1512.bmp,trajectory,,False,-21.053455,12.511104
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/066_RR220411A_416C_1513-01.bmp,trajectory,,False,-20.916895,12.141501
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/067_RR220411A_416C_1513-02.bmp,trajectory,,False,-20.865484,12.021388
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/068_RR220411A_424C_1514.bmp,trajectory,,False,-20.722347,11.599125
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/069_RR220411A_428C_1515.bmp,trajectory,,False,-20.656902,11.430082
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/070_RR220411A_427C_1515.bmp,trajectory,,False,-20.707355,11.576664
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/071_RR220411A_430C_1516.bmp,trajectory,,False,-20.501331,10.952955
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/072_RR220411A_429C_1516.bmp,trajectory,,False,-20.611557,11.294736
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/073_RR220411A_435C_1518.bmp,trajectory,,False,-20.376234,10.584381
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/074_RR220411A_431C_1518.bmp,trajectory,,False,-20.433056,10.757523
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/075_RR220411A_440C_1519.bmp,trajectory,,False,-20.372269,10.520498
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,trajectory,,False,-20.260464,10.120042
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/077_RR220411A_441C_1520.bmp,trajectory,,False,-20.257679,10.077849
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/078_RR220411A_443C_1521.bmp,trajectory,,False,-20.160471,9.933082
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/079_RR220411A_445C_1522.bmp,trajectory,,False,-20.099073,9.483386
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/080_RR220411A_451C_1523.bmp,trajectory,,False,-20.081575,9.288319
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/081_RR220411A_453C_1523.bmp,trajectory,,False,-19.934042,9.254877
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/082_RR220411A_454C_1523.bmp,trajectory,,False,-19.962687,9.141321
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/083_RR220411A_455C_1524.bmp,trajectory,,False,-19.998089,9.024839
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/084_RR220411A_456C_1525.bmp,trajectory,,False,-19.814814,8.753844
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/085_RR220411A_456C_1526.bmp,trajectory,,False,-20.0053,8.763185
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/086_RR220411A_465C_1527.bmp,trajectory,,False,-19.825935,8.259591
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/087_RR220411A_466C_1527.bmp,trajectory,,False,-19.785423,8.181833
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/088_RR220411A_459C_1527.bmp,trajectory,,False,-19.825104,8.320676
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/089_RR220411A_467C_1528.bmp,trajectory,,False,-19.772564,8.044572
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/090_RR220411A_468C_1529.bmp,trajectory,,False,-19.723637,7.742873
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/091_RR220411A_480C_1531.bmp,trajectory,,False,-19.618715,7.0473423
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/092_RR220411A_483C_1531.bmp,trajectory,,False,-19.60479,6.863556
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/093_RR220411A_482C_1531.bmp,trajectory,,False,-19.607529,6.8731084
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/094_RR220411A_484C_1532.bmp,trajectory,,False,-19.580498,6.6385536
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/095_RR220411A_485C_1533.bmp,trajectory,,False,-19.55583,6.4806786
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/096_RR220411A_486C_1535.bmp,trajectory,,False,-19.505688,5.95543
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/097_RR220411A_491C_1536.bmp,trajectory,,False,-19.503439,5.546656
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/098_RR220411A_488C_1536.bmp,trajectory,,False,-19.507383,5.8485737
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/099_RR220411A_490C_1536.bmp,trajectory,,False,-19.502712,5.7425904
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/100_RR220411A_492C_1537.bmp,trajectory,,False,-19.472511,5.567869
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/101_RR220411A_493C_1539.bmp,trajectory,,False,-19.484135,5.1383386
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/102_RR220411A_502C_1540.bmp,trajectory,,False,-19.447136,4.846286
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/103_RR220411A_496C_1540.bmp,trajectory,,False,-19.454853,5.1039147
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/104_RR220411A_501C_1540.bmp,trajectory,,False,-19.478807,4.834275
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/105_RR220411A_503C_1541.bmp,trajectory,,False,-19.494852,4.7055025
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/106_RR220411A_504C_1542.bmp,trajectory,,False,-19.489853,4.410976
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/107_RR220411A_513C_1543.bmp,trajectory,,False,-19.50017,4.057741
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/108_RR220411A_507C_1543.bmp,trajectory,,False,-19.483961,4.4598017
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/109_RR220411A_522C_1544.bmp,trajectory,,False,-19.531929,3.6139264
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/110_RR220411A_537C_1546.bmp,trajectory,,False,-19.60063,2.737657
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp,trajectory,,False,-19.57377,3.070001
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/112_RR220411A_538C_1547.bmp,trajectory,,False,-19.605484,2.606071
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/113_RR220411A_539C_1548.bmp,trajectory,,False,-19.670286,2.217079
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/114_RR220411A_543C_1549.bmp,trajectory,,False,-19.65004,2.1698766
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/115_RR220411A_544C_1549.bmp,trajectory,,False,-19.68009,1.9122654
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/116_RR220411A_545C_1550.bmp,trajectory,,False,-19.695446,1.8568192
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/117_RR220411A_546C_1551.bmp,trajectory,,False,-19.692823,1.6289389
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/118_RR220411A_549C_1552.bmp,trajectory,,False,-19.698744,1.3920965
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/119_RR220411A_554C_1553.bmp,trajectory,,False,-19.967514,1.5095322
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/120_RR220411A_555C_1553.bmp,trajectory,,False,-19.786158,1.2693064
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/121_RR220411A_559C_1554.bmp,trajectory,,False,-19.795462,1.0693197
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/122_RR220411A_565C_1554.bmp,trajectory,,False,-19.906763,0.9065271
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/123_RR220411A_566C_1555.bmp,trajectory,,False,-19.898378,0.7800878
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/124_RR220411A_575C_1557.bmp,trajectory,,False,-20.03273,0.25815114
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/125_RR220411A_576C_1558.bmp,trajectory,,False,-20.09737,0.22702172
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/126_RR220411A_585C_1600.bmp,trajectory,,False,-20.195526,-0.12063026
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/127_RR220411A_589C_1600.bmp,trajectory,,False,-20.240252,-0.20811644
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/128_RR220411A_595C_1601.bmp,trajectory,,False,-20.08487,-0.065172166
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/129_RR220411A_590C_1601.bmp,trajectory,,False,-20.08487,-0.065172166
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/130_RR220411A_596C_1602.bmp,trajectory,,False,-20.308046,-0.5782925
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/131_RR220411A_606C_1603.bmp,trajectory,,False,-20.515957,-1.1873568
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/132_RR220411A_600C_1603.bmp,trajectory,,False,-20.408722,-0.9055428
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/133_RR220411A_615C_1605.bmp,trajectory,,False,-20.53232,-1.2463591
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/134_RR220411A_617C_1606.bmp,trajectory,,False,-20.72978,-1.7570795
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/135_RR220411A_624C_1608.bmp,trajectory,,False,-20.9285,-2.204138
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/136_RR220411A_625C_1608.bmp,trajectory,,False,-20.918285,-2.1192136
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/137_RR220411A_633C_1609.bmp,trajectory,,False,-20.840523,-2.1439183
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/138_RR220411A_635C_1610.bmp,trajectory,,False,-21.017952,-2.5741572
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/139_RR220411A_645C_1611.bmp,trajectory,,False,-21.223808,-2.9958992
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/140_RR220411A_647C_1612.bmp,trajectory,,False,-21.320145,-3.0635552
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/141_RR220411A_656C_1613.bmp,trajectory,,False,-21.492733,-3.2850804
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/142_RR220411A_648C_1613.bmp,trajectory,,False,-21.122805,-3.0088
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/143_RR220411A_660C_1614.bmp,trajectory,,False,-21.380121,-3.6345642
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/144_RR220411A_662C_1615.bmp,trajectory,,False,-21.60078,-3.8563201
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/145_RR220411A_670C_1616.bmp,trajectory,,False,-21.48461,-3.707991
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/146_RR220411A_662C_1616.bmp,trajectory,,False,-21.447748,-3.708179
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/147_RR220411A_671C_1617.bmp,trajectory,,False,-21.695131,-4.208494
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/148_RR220411A_672C_1618.bmp,trajectory,,False,-21.889256,-4.660331
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/149_RR220411A_676C_1619.bmp,trajectory,,False,-21.8511,-4.6698484
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/150_RR220411A_681C_1619.bmp,trajectory,,False,-22.01433,-4.9552193
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/151_RR220411A_682C_1621.bmp,trajectory,,False,-22.066755,-5.390123
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/152_RR220411A_690C_1623-01.bmp,trajectory,,False,-22.235748,-5.96118
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/153_RR220411A_690C_1623-02.bmp,trajectory,,False,-22.294373,-6.1682825
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/154_RR220411A_696C_1624.bmp,trajectory,,False,-22.36443,-6.138641
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/155_RR220411A_698C_1625.bmp,trajectory,,False,-22.465746,-6.0917563
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/156_RR220411A_699C_1628.bmp,trajectory,,False,-22.66927,-6.4990244
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/157_RR220411A_700C_1628.bmp,trajectory,,False,-22.099323,-6.4243937
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/158_RR220411A_708C_1629.bmp,trajectory,,False,-22.26149,-6.6600647
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/159_RR220411A_708C_1630.bmp,trajectory,,False,-22.621557,-6.856433
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/160_RR220411A_708C_1631.bmp,trajectory,,False,-22.31669,-6.907686
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/161_RR220411A_715C_1632.bmp,trajectory,,False,-22.424522,-6.917632
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/162_RR220411A_716C_1633.bmp,trajectory,,False,-23.015268,-7.1118336
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/163_RR220411A_715C_1634.bmp,trajectory,,False,-22.994524,-7.2233176
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/164_RR220411A_724C_1635.bmp,trajectory,,False,-22.914564,-7.562533
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/165_RR220411A_724C_1636.bmp,trajectory,,False,-22.232103,-7.416997
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/166_RR220411A_733C_1637.bmp,trajectory,,False,-22.943676,-7.525631
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/167_RR220411A_734C_1638.bmp,trajectory,,False,-22.869188,-7.725181
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/168_RR220411A_742C_1639.bmp,trajectory,,False,-23.16572,-7.8136616
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/169_RR220411A_743C_1639.bmp,trajectory,,False,-22.785614,-7.9660597
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/170_RR220411A_744C_1640.bmp,trajectory,,False,-22.828949,-8.25416
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/171_RR220411A_746C_1641.bmp,trajectory,,False,-22.261917,-7.546955
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/172_RR220411A_751C_1642.bmp,trajectory,,False,-22.973682,-8.216019
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/173_RR220411A_755C_1643.bmp,trajectory,,False,-22.412441,-8.09645
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/174_RR220411A_757C_1644.bmp,trajectory,,False,-22.357754,-8.110288
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,trajectory,,False,-22.237019,-7.97579
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/176_RR220411A_769C_1647.bmp,trajectory,,False,-22.041368,-7.7144756
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/177_RR220411A_771C_1648.bmp,trajectory,,False,-21.906105,-7.690937
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/178_RR220411A_774C_1649.bmp,trajectory,,False,-21.452932,-7.1682305
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/179_RR220411A_776C_1650.bmp,trajectory,,False,-20.873814,-6.3271046
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/180_RR220411A_778C_1652.bmp,trajectory,,False,-20.136747,-5.378954
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/181_RR220411A_786C_1653.bmp,trajectory,,False,-19.944683,-5.196156
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/182_RR220411A_787C_1654.bmp,trajectory,,False,-19.68311,-4.7964334
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/183_RR220411A_794C_1655.bmp,trajectory,,False,-19.652725,-4.7273135
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/184_RR220411A_795C_1656.bmp,trajectory,,False,-19.057764,-4.1050835
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/185_RR220411A_796C_1657.bmp,trajectory,,False,-18.769884,-3.7950828
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/186_RR220411A_805C_1658.bmp,trajectory,,False,-18.374657,-3.4148793
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/187_RR220411A_804C_1659.bmp,trajectory,,False,-18.099062,-3.1622474
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/188_RR220411A_813C_1700.bmp,trajectory,,False,-17.854225,-3.0210478
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/189_RR220411A_822C_1703.bmp,trajectory,,False,-8.414893,-1.8453457
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/190_RR220411A_813C_1703.bmp,trajectory,,False,-8.424938,-1.8447983
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/191_RR220411A_821C_1704.bmp,trajectory,,False,-8.031193,-1.9279519
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/192_RR220411A_829C_1705.bmp,trajectory,,False,-7.8054194,-1.9887393
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/193_RR220411A_829C_1706.bmp,trajectory,,False,-7.080386,-2.20207
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/194_RR220411A_837C_1707.bmp,trajectory,,False,-6.806416,-2.2873378
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/195_RR220411A_836C_1708.bmp,trajectory,,False,-6.2690268,-2.470343
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/196_RR220411A_844C_1709-01.bmp,trajectory,,False,-6.087143,-2.529293
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/197_RR220411A_844C_1709-02.bmp,trajectory,,False,-5.734984,-2.6520755
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/198_RR220411A_843C_1710.bmp,trajectory,,False,-5.3210554,-2.7455983
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/199_RR220411A_844C_1710-01.bmp,trajectory,,False,-5.599002,-2.7176852
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/200_RR220411A_844C_1710-02.bmp,trajectory,,False,-5.436692,-2.7928927
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/201_RR220411A_843C_1711-01.bmp,trajectory,,False,-5.3297205,-2.9642613
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/202_RR220411A_843C_1711-02.bmp,trajectory,,False,-4.988031,-2.768843
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/203_RR220411A_843C_1711-03.bmp,trajectory,,False,-4.8168464,-2.8298228
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/204_RR220411A_851C_1712.bmp,trajectory,,False,-4.9919405,-3.1730688
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/205_RR220411A_850C_1712-01.bmp,trajectory,,False,-4.834077,-3.2536333
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/206_RR220411A_850C_1712-02.bmp,trajectory,,False,-4.513943,-2.9505267
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/207_RR220411A_850C_1713-01.bmp,trajectory,,False,-4.581244,-3.3769808
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/208_RR220411A_850C_1713-02.bmp,trajectory,,False,-4.2312617,-3.1015441
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/209_RR220411A_850C_1714-01.bmp,trajectory,,False,-4.141061,-3.1425798
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/210_RR220411A_850C_1714-02.bmp,trajectory,,False,-4.299744,-3.477145
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/211_RR220411A_850C_1714-03.bmp,trajectory,,False,-4.152481,-3.5015934
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/212_RR220411A_859C_1715.bmp,trajectory,,False,-3.9226925,-3.4609191
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/213_RR220411A_857C_1715.bmp,trajectory,,False,-3.809092,-3.5285027
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/214_RR220411A_857C_1717-01.bmp,trajectory,,False,-3.5100904,-3.7222564
